frame,color,cx,cy,x,y,w,h,area
11,red,45.50,614.50,30,610,32,10,320
11,red,6.64,679.36,0,672,15,18,216
11,red,1880.28,737.65,1820,682,100,100,4893
11,red,55.11,694.75,50,689,10,11,72
11,red,18.77,718.43,4,696,34,51,858
11,red,1491.76,914.04,1464,724,52,309,7658
11,red,127.98,733.92,110,730,37,8,242
11,red,53.87,740.39,43,736,19,10,105
11,red,1823.55,860.53,1816,846,15,33,333
11,red,1827.12,909.55,1818,894,20,29,190
11,red,1759.49,980.54,1754,977,12,8,81
11,red,1823.19,1334.68,1749,1202,127,269,21510
11,red,3109.79,1227.94,3104,1212,10,29,180
11,red,1617.51,1372.02,1573,1229,99,305,21895
11,red,3136.15,1237.82,3125,1234,21,7,82
11,red,415.31,1380.54,382,1334,68,92,5422
11,red,2878.73,1405.34,2861,1403,36,5,140
11,red,3112.35,1406.18,3107,1404,12,8,51
11,red,3240.80,1406.04,3234,1404,15,5,49
11,red,2979.81,1415.58,2946,1406,62,20,312
11,red,3048.07,1410.39,3038,1407,17,11,84
11,red,3070.09,1410.16,3063,1406,18,11,95
11,red,3161.15,1410.46,3157,1408,9,6,46
11,red,3343.15,1417.92,3328,1413,30,11,131
11,red,3300.14,1418.86,3296,1414,12,11,66
11,red,3184.63,1425.00,3172,1416,24,16,97
11,red,3263.61,1419.18,3258,1416,12,9,67
11,red,3324.60,1432.84,3310,1423,31,21,232
11,red,3371.91,1431.49,3366,1424,13,17,120
11,red,3255.93,1433.58,3250,1430,12,8,45
11,red,3136.74,1457.20,3134,1451,7,13,61
11,red,3362.31,1453.10,3350,1451,25,5,80
11,red,3296.65,1471.71,3274,1463,48,19,240
11,red,3346.97,1495.70,3312,1463,65,63,766
11,red,3248.87,1483.87,3238,1482,22,4,69
11,red,3159.53,1576.58,3150,1570,23,10,88
11,red,1626.15,1589.18,1600,1574,52,32,622
11,red,3135.20,1580.45,3125,1575,21,11,122
11,red,1883.19,1623.17,1878,1618,10,11,63
11,red,1531.69,1628.44,1526,1626,12,7,48
11,red,3120.24,1991.53,3104,1986,30,9,114
11,red,3227.00,2028.84,3221,2023,10,11,55
11,blue,1532.19,1198.18,1527,1187,10,23,180
11,blue,1103.71,1373.03,1078,1348,48,50,1833
11,blue,2780.88,1380.91,2759,1356,43,48,1724
11,blue,444.15,1794.13,421,1752,46,84,2945
11,blue,3336.77,1809.01,3326,1766,22,81,742
12,red,79.07,581.74,9,544,119,64,2491
12,red,1745.91,583.94,1738,578,16,13,154
12,red,1771.25,593.51,1754,584,33,18,325
12,red,1736.30,599.00,1728,593,20,13,138
12,red,1765.80,624.80,1744,602,50,40,869
12,red,10.08,625.08,0,608,18,32,456
12,red,47.50,612.50,32,608,32,10,320
12,red,199.50,653.90,194,640,12,32,320
12,red,13.90,711.85,0,672,32,75,1055
12,red,1875.97,736.00,1816,685,100,95,4939
12,red,57.11,694.75,52,689,10,11,72
12,red,1487.87,913.90,1460,723,52,309,7458
12,red,128.03,734.03,110,731,37,7,237
12,red,53.87,740.39,43,736,19,10,105
12,red,100.38,762.69,88,760,24,8,134
12,red,1818.74,859.83,1811,840,16,39,385
12,red,1820.24,906.95,1808,884,26,41,255
12,red,1777.87,926.84,1776,920,6,14,61
12,red,1777.98,947.69,1771,944,15,9,121
12,red,1752.98,981.80,1746,978,14,8,92
12,red,1821.89,1334.71,1748,1203,128,269,21584
12,red,3109.66,1227.74,3102,1212,14,29,196
12,red,1616.49,1372.43,1573,1228,97,306,21903
12,red,3135.49,1237.94,3124,1234,22,7,83
12,red,415.17,1381.45,382,1334,68,94,5504
12,red,2878.81,1405.44,2861,1403,36,6,144
12,red,3239.86,1406.04,3233,1404,15,5,49
12,red,3279.40,1410.30,3277,1404,7,12,50
12,red,2990.42,1409.65,2976,1406,32,11,167
12,red,3160.44,1412.55,3157,1408,9,13,71
12,red,3299.44,1418.23,3294,1412,14,13,94
12,red,3344.50,1418.93,3328,1413,31,15,147
12,red,3263.12,1419.04,3258,1416,10,9,57
12,red,2967.73,1424.31,2956,1423,24,4,85
12,red,3320.78,1430.45,3310,1423,29,16,181
12,red,3372.31,1432.52,3366,1425,13,16,99
12,red,3138.70,1454.93,3136,1444,9,22,105
12,red,3363.31,1453.46,3350,1451,26,5,103
12,red,3293.94,1471.12,3274,1463,40,13,186
12,red,3345.53,1477.53,3328,1471,39,20,323
12,red,3284.11,1501.25,3278,1493,16,19,96
12,red,3365.34,1511.60,3355,1501,22,18,149
12,red,3316.37,1511.94,3310,1510,14,6,65
12,red,3134.70,1577.54,3117,1570,37,16,178
12,red,1626.85,1588.83,1601,1574,51,32,648
12,red,1882.11,1623.78,1878,1618,10,11,92
12,red,3320.87,1744.87,3314,1743,14,4,45
12,red,3014.74,1908.88,2992,1902,56,13,278
12,red,2957.99,2050.63,2947,2049,23,4,70
12,blue,1529.22,1198.34,1524,1187,10,23,156
12,blue,1103.51,1373.26,1078,1348,48,50,1837
12,blue,2780.93,1381.43,2759,1356,43,48,1697
12,blue,443.94,1794.20,420,1752,47,84,2962
12,blue,3336.87,1809.58,3326,1766,22,82,751
12,blue,69.91,1895.83,66,1892,8,8,47
13,red,98.64,543.64,96,540,8,10,56
13,red,122.71,557.97,118,550,10,16,76
13,red,65.94,596.12,8,558,100,82,4084
13,red,1737.53,588.81,1724,578,26,27,241
13,red,1765.63,593.23,1748,584,34,17,302
13,red,1759.87,625.38,1740,602,48,40,816
13,red,4.50,632.50,0,628,10,10,100
13,red,168.50,639.50,162,638,14,4,56
13,red,15.94,714.16,0,674,38,73,1079
13,red,1871.88,735.65,1811,684,101,96,5013
13,red,54.88,694.57,51,689,9,11,74
13,red,1483.41,914.43,1456,725,52,305,7259
13,red,127.83,734.32,110,731,36,7,213
13,red,53.87,740.39,43,736,19,10,105
13,red,101.54,763.32,87,760,25,8,124
13,red,1814.05,862.01,1806,846,16,37,372
13,red,1808.48,898.62,1805,894,7,11,48
13,red,1772.18,929.46,1770,922,6,14,50
13,red,1820.15,1334.99,1745,1202,129,270,21843
13,red,3118.04,1233.35,3102,1218,44,23,291
13,red,1615.15,1372.48,1572,1228,96,304,21855
13,red,414.90,1381.09,382,1334,68,94,5468
13,red,2879.66,1405.44,2860,1404,39,4,150
13,red,3239.58,1406.15,3233,1404,15,5,52
13,red,2988.07,1409.46,2968,1406,40,11,190
13,red,3079.80,1411.19,3071,1406,17,12,80
13,red,3160.30,1412.81,3157,1408,9,13,74
13,red,3282.94,1411.50,3277,1408,14,8,50
13,red,3299.47,1418.74,3294,1412,14,14,106
13,red,3345.25,1419.14,3329,1414,30,14,143
13,red,2921.67,1426.24,2912,1422,25,11,139
13,red,2966.42,1424.23,2945,1422,45,5,170
13,red,3324.38,1433.98,3311,1423,29,22,207
13,red,3371.76,1431.45,3366,1424,13,17,132
13,red,3138.70,1454.93,3136,1444,9,22,105
13,red,3362.48,1453.61,3350,1452,25,4,93
13,red,3343.83,1477.34,3327,1471,39,20,276
13,red,3335.30,1498.41,3330,1495,11,8,83
13,red,3314.44,1513.11,3304,1510,20,8,61
13,red,3361.69,1513.16,3355,1511,14,5,55
13,red,3147.54,1576.06,3125,1570,48,10,249
13,red,1624.39,1588.02,1601,1576,49,24,579
13,red,1882.17,1622.83,1878,1618,8,11,48
13,red,3225.94,2029.44,3219,2024,13,10,54
13,blue,1524.42,1194.71,1520,1178,10,30,158
13,blue,1103.46,1373.12,1082,1348,44,50,1812
13,blue,2780.80,1381.55,2759,1356,43,48,1701
13,blue,443.76,1794.30,420,1752,47,84,2986
13,blue,3336.69,1808.99,3326,1766,22,81,729
13,blue,69.42,1896.12,66,1892,8,9,48
14,red,66.27,595.07,0,540,108,100,4452
14,red,116.78,564.09,110,556,12,16,116
14,red,1751.61,589.90,1728,578,48,23,509
14,red,1724.67,599.24,1718,596,16,9,79
14,red,1776.32,610.43,1767,602,16,19,141
14,red,1748.96,629.21,1734,615,32,27,609
14,red,4.50,632.50,0,628,10,10,100
14,red,170.50,641.50,162,640,18,4,72
14,red,20.08,722.89,0,674,62,86,1696
14,red,1839.11,697.65,1830,675,19,35,267
14,red,54.88,694.57,51,689,9,11,74
14,red,1868.23,740.59,1807,698,101,86,4782
14,red,1479.30,916.76,1453,725,50,306,7071
14,red,127.58,734.51,110,732,36,6,215
14,red,104.90,764.38,99,761,13,7,79
14,red,1808.72,861.06,1800,848,17,35,340
14,red,1818.25,1335.18,1742,1204,132,268,21899
14,red,3118.08,1233.58,3102,1218,44,24,310
14,red,1614.13,1372.76,1570,1226,97,309,21935
14,red,414.38,1381.12,382,1335,68,93,5385
14,red,2877.23,1406.10,2860,1404,35,6,149
14,red,2944.00,1406.00,2934,1404,19,5,60
14,red,3239.13,1406.63,3234,1404,13,6,52
14,red,2921.57,1423.10,2912,1406,25,29,269
14,red,2992.74,1409.67,2972,1407,44,10,165
14,red,3079.60,1412.11,3072,1406,16,12,103
14,red,3159.92,1413.27,3157,1408,9,13,78
14,red,3340.36,1417.83,3317,1410,41,15,160
14,red,3300.36,1420.43,3294,1412,14,15,138
14,red,3058.27,1415.46,3050,1414,18,4,70
14,red,3176.15,1425.65,3169,1416,16,17,81
14,red,2971.19,1424.84,2944,1423,60,5,215
14,red,3280.51,1427.64,3276,1425,10,6,47
14,red,3322.04,1431.80,3308,1424,32,17,203
14,red,3372.16,1432.58,3367,1425,12,17,122
14,red,3293.85,1434.15,3288,1431,14,7,46
14,red,3137.50,1454.23,3135,1444,6,21,90
14,red,3315.13,1454.40,3307,1452,16,5,47
14,red,3357.70,1454.45,3349,1452,20,5,67
14,red,3335.98,1483.21,3288,1470,79,35,837
14,red,3316.78,1512.73,3311,1510,14,7,64
14,red,3157.90,1576.74,3124,1571,74,16,425
14,red,1623.45,1588.56,1599,1576,51,25,575
14,red,3352.04,1587.80,3341,1580,22,16,208
14,blue,1521.39,1191.79,1516,1171,10,39,210
14,blue,1103.25,1373.81,1082,1348,44,50,1813
14,blue,2780.69,1382.04,2759,1358,43,47,1702
14,blue,443.06,1795.10,420,1752,46,86,3021
14,blue,3336.77,1809.93,3326,1768,22,80,728
15,red,65.20,590.16,0,540,108,100,3317
15,red,116.78,564.09,110,556,12,16,116
15,red,1740.06,591.26,1712,578,58,28,626
15,red,1748.07,626.92,1728,602,49,40,684
15,red,4.50,632.50,0,628,10,10,100
15,red,20.73,723.69,0,674,62,94,1923
15,red,1861.50,742.71,1806,680,98,112,5274
15,red,52.54,694.35,48,689,10,11,81
15,red,1474.37,917.81,1448,728,50,305,7048
15,red,127.20,734.63,110,732,36,6,205
15,red,104.50,764.11,98,760,13,8,82
15,red,1805.84,866.05,1798,850,15,36,285
15,red,1798.40,902.40,1795,896,10,15,63
15,red,1816.19,1335.86,1739,1204,134,269,22093
15,red,3119.50,1234.56,3102,1220,43,22,278
15,red,1612.95,1372.87,1569,1226,96,309,21963
15,red,414.26,1381.24,382,1335,68,93,5373
15,red,2878.29,1406.17,2860,1404,39,5,163
15,red,3241.36,1406.69,3234,1404,16,8,59
15,red,2985.59,1409.85,2967,1407,37,10,150
15,red,3079.13,1410.51,3072,1406,14,11,67
15,red,2807.62,1410.56,2803,1408,11,6,52
15,red,3159.74,1414.40,3155,1408,11,14,80
15,red,3275.08,1419.92,3258,1408,29,23,233
15,red,3364.75,1410.62,3360,1409,12,5,48
15,red,3309.74,1426.58,3292,1412,41,33,376
15,red,3175.57,1421.30,3172,1416,8,15,46
15,red,3192.98,1423.90,3190,1417,7,14,59
15,red,3145.09,1430.57,3136,1420,20,21,118
15,red,2923.02,1427.30,2910,1423,27,12,182
15,red,2967.54,1425.63,2944,1423,59,11,264
15,red,3254.46,1434.33,3249,1430,13,9,67
15,red,3370.65,1434.95,3361,1430,18,12,82
15,red,3340.77,1451.24,3306,1434,69,24,352
15,red,3026.56,1439.90,3021,1438,13,6,52
15,red,2870.54,1447.64,2863,1442,16,12,91
15,red,3133.19,1451.39,3119,1444,23,12,106
15,red,3104.44,1453.00,3098,1451,14,5,48
15,red,3334.84,1486.24,3288,1464,91,56,1536
15,red,3182.55,1470.26,3176,1466,13,10,47
15,red,3247.34,1472.43,3239,1469,19,7,77
15,red,3248.95,1484.95,3240,1483,19,5,63
15,red,3255.17,1497.65,3248,1494,16,8,71
15,red,3285.67,1497.27,3280,1495,14,7,49
15,red,3314.64,1513.94,3303,1510,24,9,104
15,red,3119.73,1578.43,3103,1572,37,10,131
15,red,1623.01,1588.32,1599,1576,51,25,545
15,red,3322.48,1583.84,3314,1580,18,9,75
15,red,3350.89,1582.21,3342,1580,18,9,80
15,red,3119.65,1993.27,3106,1991,26,5,97
15,blue,1517.34,1195.33,1514,1178,7,32,143
15,blue,1103.20,1374.07,1082,1348,44,50,1807
15,blue,2780.50,1382.09,2758,1358,44,48,1702
15,blue,442.61,1795.49,420,1752,46,86,3039
15,blue,3336.26,1810.07,3326,1768,21,80,742
16,red,56.04,596.69,0,540,108,100,3850
16,red,1733.32,591.18,1705,578,58,28,583
16,red,1742.32,625.66,1720,601,50,41,717
16,red,14.52,720.10,0,674,38,95,1704
16,red,54.54,694.35,50,689,10,11,81
16,red,1856.79,751.60,1808,698,90,110,5875
16,red,1468.59,919.76,1442,727,50,308,6877
16,red,127.42,734.53,110,732,36,6,213
16,red,53.31,740.40,42,736,20,10,111
16,red,99.79,763.47,87,760,24,8,121
16,red,1801.82,870.38,1796,856,12,31,240
16,red,51.60,866.53,46,864,12,5,45
16,red,1791.67,901.93,1783,887,22,32,208
16,red,1784.20,944.29,1776,938,18,15,114
16,red,1758.95,964.97,1754,962,12,7,59
16,red,1813.70,1335.56,1736,1204,135,270,22204
16,red,3121.83,1233.28,3102,1218,43,24,312
16,red,1611.51,1372.95,1568,1225,94,310,22075
16,red,413.83,1381.25,381,1336,69,92,5316
16,red,2876.42,1406.09,2860,1404,34,6,159
16,red,3078.27,1411.59,3072,1406,12,12,81
16,red,3323.96,1413.23,3307,1406,33,15,96
16,red,3159.17,1413.21,3156,1408,10,13,82
16,red,3365.79,1410.86,3360,1409,12,5,56
16,red,3308.53,1425.56,3294,1413,30,26,282
16,red,3058.40,1415.20,3050,1414,18,4,60
16,red,3262.15,1420.07,3258,1416,9,10,55
16,red,2966.06,1424.70,2944,1423,44,5,151
16,red,3287.49,1430.57,3276,1424,25,14,110
16,red,3374.18,1434.97,3370,1428,9,14,71
16,red,3253.98,1434.23,3249,1430,11,9,53
16,red,3333.76,1436.74,3329,1432,12,13,62
16,red,3137.60,1454.85,3136,1444,4,21,60
16,red,3341.12,1454.93,3307,1452,67,6,237
16,red,3329.56,1482.76,3282,1464,81,40,871
16,red,3247.89,1495.86,3239,1494,16,7,63
16,red,3282.80,1502.54,3276,1495,18,17,92
16,red,3366.79,1515.29,3355,1512,24,8,132
16,red,3281.77,1565.24,3256,1559,52,10,215
16,red,3112.09,1578.88,3095,1572,41,12,149
16,red,1623.57,1588.21,1601,1576,49,24,528
16,red,3323.06,1583.96,3316,1580,15,9,53
16,red,3319.04,1746.48,3312,1743,16,10,50
16,red,144.30,1916.83,140,1914,10,6,53
16,red,3112.93,1993.17,3106,1992,14,4,46
16,red,2975.13,2051.09,2965,2050,22,4,69
16,red,2999.07,2081.47,2991,2080,16,4,45
16,blue,1512.01,1200.09,1509,1194,6,15,70
16,blue,1102.90,1374.22,1081,1348,43,50,1796
16,blue,2780.28,1382.00,2758,1358,44,47,1699
16,blue,442.43,1795.84,420,1753,46,85,3037
16,blue,3336.28,1809.91,3326,1768,21,80,660
17,red,99.91,561.09,96,558,10,8,68
17,red,47.06,606.94,0,576,108,80,3176
17,red,1730.56,590.06,1707,578,49,24,527
17,red,1706.89,600.32,1700,596,16,10,84
17,red,1756.83,609.96,1750,601,12,19,117
17,red,197.17,629.17,194,620,8,18,120
17,red,1727.75,630.91,1712,621,36,22,511
17,red,15.54,713.89,0,676,38,61,1403
17,red,55.35,694.95,52,689,8,11,63
17,red,1853.82,771.07,1807,698,89,143,6866
17,red,1462.84,923.06,1438,729,48,309,6628
17,red,127.65,734.83,109,732,37,7,236
17,red,56.08,742.22,50,740,12,6,63
17,red,7.98,755.27,4,742,10,28,248
17,red,100.16,763.37,87,760,24,8,128
17,red,1797.57,871.46,1792,857,12,30,250
17,red,49.33,865.93,44,864,12,5,45
17,red,1792.28,909.98,1782,897,27,28,217
17,red,1775.94,954.33,1758,934,30,43,389
17,red,1811.47,1335.89,1732,1205,137,270,22291
17,red,3122.69,1233.44,3104,1220,41,22,292
17,red,1610.02,1373.15,1566,1226,94,310,22138
17,red,413.62,1381.21,381,1336,68,92,5336
17,red,2808.85,1410.20,2806,1404,11,14,54
17,red,2872.37,1405.88,2848,1404,46,6,195
17,red,2979.27,1409.00,2970,1407,18,5,62
17,red,3076.10,1410.44,3071,1406,9,12,52
17,red,3159.72,1413.69,3156,1409,10,12,67
17,red,3364.61,1410.69,3358,1408,14,6,67
17,red,3338.92,1417.49,3316,1410,40,14,157
17,red,3307.21,1425.11,3294,1413,30,27,288
17,red,3058.84,1415.14,3050,1414,18,4,58
17,red,3262.54,1419.98,3258,1416,10,10,61
17,red,2922.94,1427.21,2912,1423,24,11,107
17,red,2965.36,1424.78,2945,1423,43,5,170
17,red,3372.97,1433.67,3368,1427,10,15,87
17,red,3253.70,1434.16,3248,1430,13,9,61
17,red,3333.45,1436.86,3329,1432,11,13,58
17,red,3313.44,1454.96,3306,1453,16,5,55
17,red,3349.27,1454.73,3342,1453,16,4,45
17,red,3301.27,1470.63,3286,1463,32,14,155
17,red,3339.90,1487.07,3316,1472,53,32,600
17,red,3291.31,1492.02,3286,1488,10,10,65
17,red,3250.30,1496.22,3244,1494,12,7,50
17,red,3280.62,1504.83,3278,1497,5,15,53
17,red,3366.75,1514.66,3355,1511,23,9,158
17,red,3127.38,1524.06,3120,1522,16,5,52
17,red,1622.73,1589.33,1601,1579,45,21,453
17,red,3288.44,1580.81,3275,1579,29,4,81
17,red,3349.67,1583.00,3342,1580,15,9,81
17,red,1529.38,1627.75,1524,1626,12,5,48
17,red,140.54,1917.42,130,1915,20,5,78
17,red,3057.73,2023.66,3046,2018,27,9,95
17,blue,1102.73,1374.33,1081,1349,43,49,1804
17,blue,2780.06,1382.22,2758,1358,44,48,1705
17,blue,442.39,1795.77,420,1753,46,85,3027
17,blue,3335.70,1809.73,3326,1768,21,80,727
18,red,98.19,556.14,96,540,8,36,180
18,red,77.53,563.56,74,560,8,8,55
18,red,64.83,591.63,32,576,64,34,916
18,red,1719.59,591.37,1699,579,49,23,553
18,red,15.92,672.14,0,596,58,188,3340
18,red,1748.88,610.02,1742,602,13,18,115
18,red,1719.74,632.27,1704,621,36,23,476
18,red,197.36,629.93,194,622,8,16,112
18,red,55.35,694.95,52,689,8,11,63
18,red,1852.93,790.03,1807,697,85,180,7978
18,red,1456.64,925.03,1432,731,48,309,6419
18,red,126.44,735.18,109,732,37,8,245
18,red,54.60,742.57,43,738,19,10,96
18,red,101.90,764.95,87,760,30,11,155
18,red,1793.68,876.98,1790,865,8,23,90
18,red,1791.47,915.42,1782,906,24,20,210
18,red,1778.44,946.41,1772,940,12,15,85
18,red,1769.89,979.31,1764,965,20,27,281
18,red,1808.89,1336.81,1728,1205,138,271,22451
18,red,1608.26,1373.80,1564,1225,92,310,22082
18,red,3121.33,1236.43,3104,1224,41,18,207
18,red,413.53,1381.74,380,1336,68,90,5363
18,red,2814.71,1405.79,2804,1404,22,6,58
18,red,2877.74,1406.73,2859,1404,38,6,166
18,red,2978.50,1409.16,2968,1407,20,5,74
18,red,3366.90,1411.51,3356,1408,23,11,115
18,red,3058.07,1415.29,3050,1414,16,4,56
18,red,3307.75,1426.15,3294,1414,30,27,295
18,red,3262.00,1420.91,3258,1417,8,9,56
18,red,3346.26,1419.72,3336,1417,20,7,88
18,red,2964.93,1424.82,2944,1423,44,5,173
18,red,2922.30,1426.51,2912,1424,24,7,76
18,red,3104.04,1450.67,3098,1445,14,10,46
18,red,3212.71,1453.71,3209,1448,9,12,63
18,red,3323.17,1475.78,3287,1464,75,22,618
18,red,3290.98,1492.14,3286,1488,10,10,58
18,red,3248.25,1496.06,3239,1494,17,7,69
18,red,3355.03,1506.67,3329,1495,48,25,341
18,red,333.75,1498.31,326,1496,17,6,48
18,red,3083.64,1546.71,3074,1545,20,4,58
18,red,1620.81,1589.62,1601,1579,45,21,415
18,red,1885.97,1625.80,1878,1618,23,13,114
18,red,1530.04,1628.04,1524,1626,13,6,56
18,red,3117.76,1993.07,3104,1992,28,4,87
18,blue,1102.40,1374.45,1081,1349,43,49,1797
18,blue,2779.76,1382.12,2758,1358,43,48,1701
18,blue,442.18,1796.21,418,1754,48,85,3026
18,blue,3335.20,1810.57,3325,1768,22,80,773
18,blue,67.73,1898.16,64,1894,8,9,51
19,red,94.55,577.61,62,540,44,68,732
19,red,75.45,564.24,67,560,15,8,76
19,red,1714.07,591.22,1690,580,50,22,453
19,red,23.52,621.29,0,586,60,99,2467
19,red,132.50,593.50,130,590,6,8,48
19,red,1740.96,611.14,1734,602,13,20,123
19,red,1710.46,633.83,1696,623,32,21,464
19,red,39.50,684.50,32,682,16,6,96
19,red,55.35,694.95,52,689,8,11,63
19,red,1853.68,805.46,1814,697,74,216,8775
19,red,18.35,728.88,0,702,38,69,1119
19,red,126.07,735.60,108,732,37,8,228
19,red,1450.16,928.09,1426,733,48,309,6225
19,red,54.60,742.57,43,738,19,10,96
19,red,101.84,765.46,87,760,30,11,125
19,red,1805.28,875.58,1800,864,12,24,181
19,red,1788.99,916.89,1782,909,17,15,136
19,red,1763.53,986.24,1760,982,8,10,51
19,red,1806.11,1338.01,1726,1205,140,273,22824
19,red,1606.49,1374.63,1562,1225,91,309,22088
19,red,3120.35,1236.71,3104,1224,40,18,207
19,red,413.27,1381.75,380,1336,68,90,5326
19,red,2863.09,1406.22,2823,1404,73,6,273
19,red,3078.13,1412.37,3071,1406,15,13,108
19,red,3357.65,1416.86,3336,1407,43,23,315
19,red,2971.02,1418.17,2944,1408,48,20,403
19,red,3048.55,1413.23,3028,1409,38,13,167
19,red,3307.45,1426.33,3294,1414,30,27,251
19,red,2922.05,1426.61,2912,1424,23,7,76
19,red,3286.34,1448.04,3283,1440,10,14,50
19,red,3101.45,1451.33,3096,1445,15,11,80
19,red,3342.37,1455.53,3335,1454,17,4,51
19,red,3325.01,1479.10,3287,1464,73,35,769
19,red,335.73,1497.86,326,1495,21,7,63
19,red,3248.60,1496.51,3240,1494,16,7,67
19,red,3356.10,1508.29,3329,1495,50,33,477
19,red,283.30,1502.20,278,1499,12,7,60
19,red,305.11,1502.65,298,1501,16,5,46
19,red,3155.02,1579.40,3126,1571,62,17,374
19,red,1621.96,1589.62,1601,1577,49,29,504
19,red,1888.71,1626.90,1882,1625,15,5,51
19,red,1529.95,1627.95,1524,1626,13,6,56
19,red,221.75,1839.20,220,1832,5,17,51
19,red,3118.46,1993.32,3104,1992,28,4,100
19,red,3143.12,2025.79,3136,2024,16,4,52
19,blue,1102.30,1374.53,1081,1349,43,49,1806
19,blue,2779.62,1382.27,2757,1358,44,48,1714
19,blue,441.91,1796.34,417,1754,49,85,3060
19,blue,3334.95,1810.19,3325,1767,21,81,809
19,blue,68.08,1897.80,64,1892,10,12,64
20,red,56.83,593.87,0,540,106,96,3768
20,red,1690.17,587.23,1682,582,16,12,130
20,red,1713.69,596.48,1698,588,34,17,299
20,red,1679.27,604.93,1677,600,7,10,45
20,red,1732.69,613.55,1726,608,13,14,107
20,red,1702.77,636.49,1688,626,32,22,472
20,red,2.89,678.67,0,672,8,14,91
20,red,39.50,684.50,32,682,16,6,96
20,red,59.21,694.06,52,689,18,11,96
20,red,1852.80,823.16,1803,699,81,249,10000
20,red,18.75,728.51,0,702,38,72,1130
20,red,126.38,736.02,109,733,36,7,232
20,red,1443.93,929.10,1420,737,47,307,6080
20,red,54.60,742.57,43,738,19,10,96
20,red,1775.56,758.07,1772,752,9,15,104
20,red,1465.65,876.47,1461,872,9,9,62
20,red,1790.53,919.49,1786,914,10,12,89
20,red,1802.96,1338.79,1720,1204,142,276,23168
20,red,3109.83,1234.09,3102,1222,18,21,149
20,red,1604.48,1374.71,1558,1226,92,308,22273
20,red,413.17,1382.48,380,1336,68,92,5416
20,red,2873.34,1406.85,2851,1404,43,6,168
20,red,3078.42,1411.36,3071,1406,15,12,76
20,red,3356.03,1417.64,3337,1407,42,25,302
20,red,2974.40,1419.50,2944,1408,63,20,418
20,red,3049.69,1411.36,3042,1408,17,11,80
20,red,3297.42,1420.77,3294,1415,8,12,60
20,red,2918.70,1427.26,2911,1424,18,8,74
20,red,3316.77,1432.17,3310,1425,14,16,106
20,red,3286.29,1448.12,3283,1440,10,14,51
20,red,3101.42,1451.33,3096,1445,15,11,78
20,red,3211.48,1454.75,3208,1448,10,14,88
20,red,3351.32,1454.93,3328,1451,46,7,163
20,red,3313.40,1455.02,3306,1453,15,5,50
20,red,3283.97,1470.72,3272,1464,26,13,198
20,red,3327.97,1483.35,3279,1471,90,31,773
20,red,338.85,1497.49,326,1494,28,8,85
20,red,3248.27,1496.85,3240,1495,16,6,59
20,red,3354.36,1509.79,3329,1496,47,32,402
20,red,3136.49,1579.45,3104,1571,66,20,534
20,red,1622.30,1589.52,1601,1579,47,21,516
20,red,3354.33,1587.70,3347,1581,16,15,90
20,red,1886.95,1624.72,1878,1618,22,12,157
20,red,1529.89,1627.98,1524,1626,13,6,55
20,red,2987.85,1927.18,2974,1920,35,15,234
20,red,3039.18,1976.64,3031,1975,17,4,55
20,red,3178.79,1992.77,3164,1988,31,8,124
20,red,3119.61,1993.49,3106,1992,28,4,107
20,red,3143.55,2025.66,3136,2024,16,4,47
20,blue,1102.20,1374.67,1081,1350,43,48,1806
20,blue,2779.43,1382.44,2757,1358,44,48,1704
20,blue,441.75,1796.45,418,1754,47,85,3062
20,blue,3335.17,1810.66,3325,1768,21,80,796
20,blue,68.15,1897.86,64,1892,10,12,66
21,red,58.43,595.45,0,540,110,96,4322
21,red,152.00,566.00,148,562,10,8,48
21,red,1682.70,590.64,1674,586,17,10,138
21,red,148.26,592.87,146,588,6,10,54
21,red,1705.99,600.19,1690,592,34,16,302
21,red,175.36,600.36,172,596,8,10,56
21,red,1727.30,616.10,1724,608,8,16,88
21,red,1694.76,639.75,1683,630,27,20,399
21,red,100.50,644.50,98,640,6,10,60
21,red,187.50,666.50,184,662,8,10,80
21,red,37.21,686.38,32,684,12,6,68
21,red,30.43,716.93,22,702,20,29,389
21,red,1849.54,847.97,1804,702,78,276,12545
21,red,124.63,736.04,107,732,37,8,246
21,red,6.22,754.29,0,736,16,38,362
21,red,54.14,742.25,42,738,20,9,91
21,red,1437.24,930.51,1414,741,46,306,6031
21,red,1773.02,756.24,1770,746,7,22,92
21,red,1792.37,870.43,1786,860,14,22,204
21,red,1794.26,922.35,1790,919,10,7,54
21,red,1800.07,1339.70,1715,1205,145,277,23185
21,red,3141.39,1231.91,3136,1220,9,22,75
21,red,3111.89,1234.82,3103,1222,23,21,171
21,red,1602.56,1375.22,1555,1226,93,308,22405
21,red,412.66,1382.71,380,1336,68,92,5409
21,red,2808.22,1407.86,2803,1405,14,8,50
21,red,2875.10,1406.62,2845,1404,61,6,212
21,red,3077.73,1411.89,3069,1406,17,13,94
21,red,3351.51,1416.22,3313,1406,66,26,414
21,red,2982.40,1411.15,2968,1408,24,10,120
21,red,3046.06,1411.57,3031,1409,28,11,125
21,red,3296.75,1420.20,3294,1414,8,13,76
21,red,2974.53,1425.67,2944,1423,67,5,239
